work,n,ok,pattern,quantities,cost,alternatives,unknown_nuclei,flags,nuclei,text
Shield,117,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,2.0,1,0,lexicon_overridden;metrical_lengthening,αι:L:nature ι:S:lexicon α:S:lexicon ει:L:nature ο:S:nature ε:S:nature ο:L:nature ε:S:nature ε:S:nature α:L:lexicon ε:S:nature ο:S:nature ε:L:position α:S:lexicon ο:S:nature ηυ:L:nature α:L:lexicon,καί μιν ἀμειβόμενος ἔπεα πτερόεντα προσηύδα·
Shield,118,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,2,,η:L:nature ω:L:nature ω:L:nature ι:S:unknown ο:S:nature α:L:unknown ε:S:nature ι:S:lexicon ο:L:position ε:S:nature ε:S:nature ου:L:nature ε:S:nature ι:S:lexicon η:L:nature ου:L:line_final,"ἥρως ὦ Ἰόλαε, διοτρεφές, οὐκέτι τηλοῦ"
Shield,119,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,0,,υ:L:position ι:L:lexicon η:L:nature+position η:L:nature ει:L:nature α:S:lexicon υ:S:lexicon ω:L:nature+position α:S:lexicon ο:S:nature η:L:nature+position α:S:lexicon α:S:lexicon ι:L:position ω:L:line_final,"ὑσμίνη τρηχεῖα· σὺ δ’ ὡς πάρος ἦσθα δαΐφρων,"
Shield,120,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,ω:L:nature+position αι:L:nature υ:L:lexicon ε:S:nature α:S:lexicon ι:L:paroxytone_short_ultima ο:S:nature α:S:lexicon ι:L:lexicon ο:S:nature α:S:lexicon υ:L:lexicon α:S:lexicon ο:S:nature αι:L:nature η:L:line_final,ὣς καὶ νῦν μέγαν ἵππον Ἀρίονα κυανοχαίτην
Shield,121,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,1.0,1,1,correption,α:L:position η:S:nature α:S:unknown α:L:position ω:L:nature α:L:lexicon αι:S:nature α:S:lexicon η:L:nature ε:S:nature ε:S:nature ω:L:nature+position ε:S:nature υ:S:lexicon η:L:nature αι:L:line_final,"πάντη ἀναστρωφᾶν καὶ ἀρηγέμεν, ὥς κε δύνηαι."
Shield,122,True,LLLLLSSLLLSSLL,LLLLLSSLLLSSLL,0.0,1,0,,ω:L:nature ει:L:nature ω:L:nature+position η:L:nature ι:L:lexicon α:S:lexicon ο:S:nature ει:L:nature α:L:position οι:L:nature ο:S:nature α:S:lexicon ει:L:nature ου:L:line_final,"ὣς εἰπὼν κνημῖδας ὀρειχάλκοιο φαεινοῦ,"
Shield,123,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,0,,η:L:nature αι:L:nature+position ου:L:nature+position υ:S:lexicon α:S:lexicon ω:L:nature α:S:lexicon ε:S:nature ι:L:lexicon η:L:nature η:L:nature ι:S:lexicon ε:S:nature η:L:nature ε:L:line_final,"Ἡφαίστου κλυτὰ δῶρα, περὶ κνήμῃσιν ἔθηκεν·"
Shield,124,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,0,,ευ:L:nature ε:S:nature ο:S:nature αυ:L:nature ω:L:nature η:L:nature α:S:lexicon ε:S:nature ι:L:lexicon η:L:nature ε:L:position ι:S:lexicon ε:S:nature υ:L:lexicon ε:L:line_final,δεύτερον αὖ θώρηκα περὶ στήθεσσιν ἔδυνε
Shield,125,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,2.5,1,0,correption;metrical_lengthening,α:L:lexicon ο:L:position υ:L:lexicon ει:L:nature ο:L:position ο:S:nature υ:S:lexicon αι:L:nature α:S:lexicon ο:S:nature ο:L:nature οι:S:nature ε:S:nature ω:L:nature ε:L:line_final,"καλὸν χρύσειον πολυδαίδαλον, ὅν οἱ ἔδωκε"
Shield,126,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,0.0,1,0,,α:L:position α:S:lexicon α:S:lexicon η:L:nature αι:L:nature η:L:nature ου:L:nature η:L:nature ι:S:lexicon ο:S:nature ο:L:position ο:S:nature ε:S:nature ε:L:position ε:L:line_final,"Παλλὰς Ἀθηναίη, κούρη Διός, ὁππότ’ ἔμελλε"
Shield,127,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.5,1,0,correption,ο:L:position ω:L:nature ο:L:position ο:S:nature ο:S:nature ε:L:position α:S:lexicon ε:S:nature ο:L:position η:L:nature ε:L:position αι:S:nature α:S:lexicon ε:L:position ου:L:line_final,τὸ πρῶτον στονόεντας ἐφορμήσεσθαι ἀέθλους.
Shield,128,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,0,,η:L:nature α:S:lexicon ο:S:nature α:L:position ω:L:nature οι:L:nature ι:S:lexicon α:S:lexicon η:L:nature α:L:position η:L:nature α:S:lexicon ι:S:lexicon η:L:nature ο:L:line_final,θήκατο δ’ ἀμφ’ ὤμοισιν ἀρῆς ἀλκτῆρα σίδηρον
Shield,129,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,1,,ει:L:nature ο:S:nature α:S:lexicon η:L:nature+position ο:S:nature ι:S:unknown η:L:nature+position ε:S:nature ε:S:nature ι:L:lexicon η:L:nature ε:L:position ι:S:lexicon α:S:lexicon ε:L:position η:L:line_final,δεινὸς ἀνήρ· κοΐλην δὲ περὶ στήθεσσι φαρέτρην
Shield,130,True,LSSLSSLLLLLSSLL,LSSLSSLLLLLSSLL,0.0,1,0,,α:L:position α:S:paroxytone_short_ultima ε:S:nature ε:L:position ο:S:nature ι:S:lexicon ε:L:position ο:L:position οι:L:nature ε:L:position ο:L:position ε:S:nature ο:S:nature ι:L:position οι:L:line_final,καββάλετ’ ἐξόπιθεν· πολλοὶ δ’ ἔντοσθεν ὀιστοὶ
Shield,131,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,2,,ι:L:unknown η:L:nature οι:L:nature α:S:lexicon α:S:lexicon οι:L:nature ο:S:nature α:S:unknown ι:L:position ο:L:position οι:L:nature ο:S:nature ο:S:nature η:L:nature ε:L:line_final,"ῥιγηλοί, θανάτοιο λαθιφθόγγοιο δοτῆρες."
Shield,132,True,LLLSSLLLLLSSLL,LLLSSLLLLLSSLL,0.0,1,0,,ο:L:position ε:L:position ε:L:position α:S:lexicon α:S:lexicon ο:L:position ει:L:nature ο:L:position αι:L:nature α:L:position υ:S:lexicon ι:S:lexicon υ:L:lexicon ο:L:line_final,"πρόσθεν μὲν θάνατόν τ’ εἶχον καὶ δάκρυσι μῦρον,"
Shield,133,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,0,,ε:L:position οι:L:nature ε:L:position ε:L:position οι:L:nature ε:S:nature ι:S:lexicon η:L:nature ε:S:nature ε:S:nature αυ:L:nature α:S:lexicon ο:S:nature ι:L:lexicon ε:L:line_final,"μέσσοι δὲ ξεστοί, περιμήκεες, αὐτὰρ ὄπισθε"
Shield,134,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,1,,ο:L:position οι:L:nature ο:L:position ε:S:nature υ:S:unknown α:L:lexicon ο:S:nature α:S:lexicon υ:L:position ο:S:nature ε:S:nature οι:L:nature+position ε:S:nature υ:S:lexicon ε:L:position ι:L:lexicon,μόρφνοιο φλεγύαο καλυπτόμενοι πτερύγεσσιν.
Shield,135,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,ει:L:nature ε:S:nature ο:S:nature ο:L:position ι:S:lexicon ο:S:nature ε:L:position ο:S:nature α:S:lexicon α:L:position ε:S:nature ο:S:nature αι:L:nature ο:S:nature ι:S:lexicon α:L:position ω:L:line_final,"εἵλετο δ’ ὄβριμον ἔγχος, ἀκαχμένον αἴθοπι χαλκῷ,"
Shield,136,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,α:L:lexicon ι:S:lexicon ε:S:nature ι:L:position ι:L:lexicon ω:L:nature υ:S:lexicon ε:S:nature η:L:nature ε:S:nature υ:S:unknown υ:L:position ο:S:nature ε:S:nature η:L:nature ε:L:line_final,"κρατὶ δ’ ἔπ’ ἰφθίμῳ κυνέην ἐύτυκτον ἔθηκε,"
Shield,137,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,αι:L:nature α:S:lexicon ε:S:nature η:L:nature α:S:lexicon α:S:lexicon α:L:position ο:S:nature ε:S:nature ι:L:lexicon ο:S:nature α:S:lexicon οι:L:nature α:S:lexicon α:S:lexicon υι:L:nature α:L:lexicon,"δαιδαλέην ἀδάμαντος, ἐπὶ κροτάφοις ἀραρυῖαν,"
Shield,138,True,LLLSSLLLLLLLL,LLLSSLLLLLLLL,1.5,1,0,,η:L:nature ει:L:nature υ:L:lexicon ο:S:nature α:S:lexicon η:L:nature η:L:nature α:L:position η:L:nature ο:L:position ει:L:nature οι:L:nature ο:L:line_final,ἥτ’ εἴρυτο κάρη Ἡρακλῆος θείοιο.
Shield,139,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,ε:L:position ι:S:lexicon ε:S:nature η:L:nature+position α:S:lexicon ο:S:nature ει:L:nature ε:S:nature α:S:lexicon αι:L:nature ο:S:nature ο:S:nature ου:L:nature ε:S:nature ι:S:lexicon αυ:L:nature ο:L:line_final,"χερσί γε μὴν σάκος εἷλε παναίολον, οὐδέ τις αὐτὸ"
Shield,140,True,LLLSSLLLSSLSSLL,LLLSSLLLSSLSSLL,0.0,1,0,,ου:L:nature ε:L:position η:L:nature+position ε:S:nature α:S:lexicon ω:L:nature ου:L:nature ε:L:position α:S:lexicon ε:S:nature αυ:L:nature α:S:lexicon ι:S:lexicon ε:L:position αι:L:line_final,"οὔτ’ ἔρρηξε βαλὼν οὔτ’ ἔθλασε, θαῦμα ἰδέσθαι."
Shield,141,True,LLLLLSSLLLSSLL,LLLLLSSLLLSSLL,0.0,1,0,,α:L:lexicon ε:L:position α:L:lexicon υ:L:position ω:L:nature ι:S:lexicon α:S:lexicon ω:L:nature ευ:L:nature ω:L:nature ε:S:nature ε:S:nature α:L:position ι:L:lexicon,πᾶν μὲν γὰρ κύκλῳ τιτάνῳ λευκῷ τ’ ἐλέφαντι
Shield,142,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,1,,η:L:nature ε:L:position ω:L:nature υ:S:unknown ο:S:nature α:L:position ε:S:nature ε:S:nature η:L:nature+position υ:L:lexicon ω:L:nature ε:S:nature α:S:lexicon ει:L:nature ω:L:line_final,ἠλέκτρῳ θ’ ὑπολαμπὲς ἔην χρυσῷ τε φαεινῷ
Shield,143,True,LSSLSSLSSLSSLLLL,LSSLSSLSSLSSLLLL,1.5,1,0,,α:L:position ο:S:nature ε:S:nature ο:L:position υ:S:lexicon α:S:lexicon ου:L:nature ε:S:nature ι:S:lexicon α:L:lexicon υ:S:lexicon ε:S:nature η:L:nature η:L:nature α:L:lexicon ο:L:line_final,"λαμπόμενον, κυάνου δὲ διὰ πτύχες ἠλήλαντο."
Shield,144,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,1,,ε:L:position ε:L:position ω:L:nature α:S:lexicon α:S:lexicon α:L:position ο:S:nature ε:S:nature η:L:nature+position ο:S:nature ο:S:nature ου:L:nature ι:S:lexicon α:S:unknown ει:L:nature ο:L:line_final,"ἐν μέσσῳ δ’ ἀδάμαντος ἔην Φόβος οὔ τι φατειός,"
Shield,145,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,ε:L:position α:S:unknown ι:S:antepenult_accent ο:L:position οι:L:nature ι:L:lexicon υ:S:lexicon ι:S:lexicon α:L:position ο:S:nature ε:S:nature οι:L:nature ι:S:antepenult_accent ε:S:nature ο:L:position ω:L:line_final,ἔμπαλιν ὄσσοισιν πυρὶ λαμπομένοισι δεδορκώς·
Shield,146,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,0.5,1,0,correption,ου:L:nature αι:S:nature ο:S:nature ο:L:position ω:L:nature+position ε:L:position η:L:nature ο:L:position ο:S:nature α:S:lexicon ευ:L:nature α:S:lexicon ε:S:nature ο:L:position ω:L:line_final,"τοῦ καὶ ὀδόντων μὲν πλῆτο στόμα λευκὰ θεόντων,"
Shield,147,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,0,,ει:L:nature ω:L:nature α:L:position η:L:nature ω:L:nature ε:S:nature ι:S:lexicon ε:L:position ο:S:nature υ:S:lexicon οι:L:nature ο:S:nature ε:S:nature ω:L:nature ου:L:line_final,"δεινῶν ἀπλήτων, ἐπὶ δὲ βλοσυροῖο μετώπου"
Shield,148,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,1.5,1,0,correption,ει:L:nature η:S:nature ε:S:nature ι:L:lexicon ε:S:nature ο:S:nature η:L:nature ο:S:nature ο:S:nature υ:L:position ου:L:nature α:L:lexicon ο:S:nature ο:S:nature α:L:lexicon ω:L:line_final,"δεινὴ Ἔρις πεπότητο κορύσσουσα κλόνον ἀνδρῶν,"
Shield,149,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,2.0,1,0,correption,ε:L:position ι:S:lexicon η:S:nature η:L:nature α:S:lexicon ο:S:nature ο:L:position ε:S:nature αι:S:nature ε:L:position ε:S:nature α:S:lexicon ει:L:nature ε:S:nature ο:S:nature ω:L:nature ω:L:line_final,"σχετλίη, ἥ ῥα νόον τε καὶ ἐκ φρένας εἵλετο φωτῶν."
Shield,150,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,οι:L:nature ι:S:unknown ε:S:nature α:L:position ι:S:lexicon ι:S:lexicon η:L:nature+position ο:S:nature ε:S:nature ο:L:position ι:S:lexicon ο:S:nature υι:L:nature ι:S:lexicon ε:S:nature οι:L:nature ε:L:line_final,οἵτινες ἀντιβίην πόλεμον Διὸς υἷι φέροιεν.
Shield,151,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,1.5,1,0,correption;lexicon_overridden,ω:L:nature+position αι:L:nature+position υ:L:lexicon αι:L:nature ε:L:position ο:S:nature α:S:lexicon υ:L:lexicon ε:S:nature αι:S:nature α:L:lexicon ι:S:lexicon ο:S:nature ει:L:nature ω:L:line_final,τῶν καὶ ψυχαὶ μὲν χθόνα δύμεναι Ἄιδος εἴσω
Shield,152,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,1.0,1,0,lexicon_overridden,α:L:position ι:S:lexicon ο:S:nature ο:L:position ε:S:nature α:S:lexicon ε:L:position ι:S:lexicon ε:S:nature ι:L:lexicon ι:L:lexicon οι:L:nature ο:S:nature α:S:lexicon ει:L:nature η:L:line_final,"κάκκιον, ὀστέα δέ σφι περὶ ῥινοῖο σαπείσης"
Shield,153,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,1.0,1,0,correption,ει:L:nature ι:S:lexicon ου:S:nature α:L:position α:S:lexicon ε:S:nature οι:L:nature ο:S:nature ε:S:nature αι:L:nature η:L:nature υ:L:lexicon ε:S:nature αι:S:nature αι:L:nature η:L:line_final,Σειρίου ἀζαλέοιο μελαίνῃ πύθεται αἴῃ.
Shield,154,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,1.0,1,1,cluster_short,ε:L:position ε:S:position ο:S:nature ι:L:unknown ω:L:nature+position ι:L:lexicon ε:S:nature α:S:lexicon ι:L:lexicon ω:L:nature+position ι:L:lexicon ε:S:nature ε:S:nature υ:L:lexicon ο:L:line_final,"ἐν δὲ Προΐωξίς τε Παλίωξίς τε τέτυκτο,"
Shield,155,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.0,1,0,,ε:L:position ο:S:nature α:S:lexicon ο:L:position ε:S:nature ο:S:nature ο:L:position α:L:position ο:L:position α:S:lexicon ι:S:lexicon η:L:nature ε:S:nature ε:S:nature η:L:nature ει:L:line_final,"ἐν δ’ Ὅμαδός τε Φόβος τ’ Ἀνδροκτασίη τε δεδήει,"
Shield,156,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,ε:L:position ε:S:nature ι:S:lexicon ε:L:position ε:S:nature υ:S:lexicon οι:L:nature ο:S:nature ε:S:nature υ:L:unknown ε:S:nature ο:S:nature ε:L:position ο:S:nature ο:S:nature η:L:nature η:L:line_final,"ἐν δ’ Ἔρις, ἐν δὲ Κυδοιμὸς ἐθύνεον, ἐν δ’ ὀλοὴ Κὴρ"
Shield,157,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,α:L:paroxytone_short_ultima ο:L:position ω:L:nature ο:S:nature ε:S:nature ου:L:nature α:S:lexicon ε:S:nature ου:L:nature α:S:lexicon ο:S:nature α:L:paroxytone_short_ultima ο:S:nature α:S:lexicon ου:L:nature ο:L:line_final,"ἄλλον ζωὸν ἔχουσα νεούτατον, ἄλλον ἄουτον,"
Shield,158,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,1.0,1,0,lexicon_overridden,α:L:paroxytone_short_ultima ο:L:position ε:L:position η:L:nature ω:L:nature α:S:lexicon α:S:lexicon α:L:lexicon ο:S:nature ο:S:nature ε:L:position ε:S:nature ο:S:nature οι:L:nature ι:L:lexicon,ἄλλον τεθνηῶτα κατὰ μόθον ἕλκε ποδοῖιν.
Shield,159,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,ει:L:nature α:S:lexicon ε:S:nature α:L:position ω:L:nature οι:L:nature ι:S:lexicon α:S:lexicon οι:L:nature ε:S:nature ο:S:nature αι:L:nature α:S:lexicon ι:S:lexicon ω:L:nature ω:L:line_final,"εἷμα δ’ ἔχ’ ἄμφ’ ὤμοισι δαφοινεὸν αἵματι φωτῶν,"
Shield,160,True,LLLSSLSSLSSLLLL,LLLSSLSSLSSLLLL,1.5,1,0,,ει:L:nature ο:L:position ε:L:position ο:S:nature ε:S:nature η:L:nature α:S:lexicon α:S:lexicon η:L:nature ι:S:lexicon ε:S:nature ε:L:position υ:L:lexicon υι:L:nature α:L:lexicon,δεινὸν δερκομένη καναχῇσί τε βεβρυχυῖα.
Shield,161,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.0,1,1,,ε:L:position ο:S:nature ι:S:lexicon ω:L:nature+position ε:S:nature α:S:lexicon αι:L:nature ει:L:nature ω:L:nature ε:S:nature α:S:lexicon ου:L:nature ι:S:lexicon α:S:unknown ει:L:nature ω:L:line_final,"ἐν δ’ ὀφίων κεφαλαὶ δεινῶν ἔσαν, οὔ τι φατειῶν,"
Shield,162,True,LSSLSSLSSLSSLLLL,LSSLSSLSSLSSLLLL,1.5,1,0,,ω:L:nature ε:S:nature α:S:lexicon αι:L:nature ο:S:nature ε:S:nature ε:L:position ο:S:nature ε:S:nature ι:L:lexicon ο:S:nature ι:S:lexicon υ:L:lexicon α:L:position ω:L:nature ω:L:line_final,"δώδεκα, ταὶ φοβέεσκον ἐπὶ χθονὶ φῦλ’ ἀνθρώπων,"
Shield,163,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,οι:L:nature ι:S:lexicon ε:S:nature α:L:position ι:S:lexicon ι:S:lexicon η:L:nature+position ο:S:nature ε:S:nature ο:L:position ι:S:lexicon ο:S:nature υι:L:nature ι:S:lexicon ε:S:nature οι:L:nature ε:L:line_final,οἵ τινες ἀντιβίην πόλεμον Διὸς υἷι φέροιεν·
Shield,164,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.5,1,0,correption,ω:L:nature+position αι:S:nature ο:S:nature ο:L:position ω:L:nature+position ε:L:position α:S:lexicon α:S:lexicon η:L:nature ε:S:nature ε:S:nature ευ:L:nature ε:S:nature α:S:lexicon οι:L:nature ο:L:line_final,"τῶν καὶ ὀδόντων μὲν καναχὴ πέλεν, εὖτε μάχοιτο"
Shield,165,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.0,1,3,cluster_short,α:L:position ι:S:position υ:S:unknown ω:L:nature ι:S:unknown α:S:lexicon η:L:nature+position α:S:lexicon ε:S:nature αι:L:nature ε:S:nature ο:S:nature αυ:L:nature α:S:unknown α:S:lexicon ε:L:position α:L:lexicon,"Ἀμφιτρυωνιάδης, τὰ δ’ ἐδαίετο θαυματὰ ἔργα."
Shield,166,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,1.0,1,0,lexicon_overridden,ι:L:position α:S:lexicon α:S:lexicon ω:L:nature ε:S:nature ε:S:nature α:L:position ο:S:nature ι:S:lexicon ει:L:nature+position ει:L:nature οι:L:nature ι:S:lexicon α:S:lexicon ου:L:nature ι:L:lexicon,στίγματα δ’ ὣς ἐπέφαντο ἰδεῖν δεινοῖσι δράκουσιν·
Shield,167,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,0,,υ:L:lexicon α:S:lexicon ε:S:nature οι:L:nature α:S:lexicon α:S:lexicon ω:L:nature α:S:lexicon ε:S:nature α:L:position η:L:nature α:L:lexicon ε:S:nature ε:S:nature ει:L:nature α:L:lexicon,"κυάνεοι κατὰ νῶτα, μελάνθησαν δὲ γένεια."
Shield,168,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.0,1,0,,ε:L:position ε:S:nature υ:S:lexicon ω:L:nature α:S:lexicon ε:S:nature αι:L:nature+position ου:L:nature ω:L:nature ε:S:nature α:S:lexicon η:L:nature ε:S:nature ε:S:nature ο:L:position ω:L:line_final,ἐν δὲ συῶν ἀγέλαι χλούνων· ἔσαν ἠδὲ λεόντων
Shield,169,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,2.0,1,0,synizesis;synizesis,ε:L:position εα:L:synizesis ε:L:position ο:S:nature ε:S:nature ω:L:nature+position ο:S:nature ε:S:nature ο:L:position ω:L:nature+position ι:L:lexicon ε:S:nature ε:S:nature ω:L:nature+position ε:L:line_final,"ἐς σφέας δερκομένων, κοτεόντων θ’ ἱεμένων τε."
Shield,170,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.5,1,1,correption,ω:L:nature+position αι:S:nature ο:S:nature ι:L:unknown η:L:nature ο:L:position ι:S:lexicon ε:S:nature η:L:nature ι:S:lexicon α:S:lexicon ου:L:nature ε:S:nature υ:S:lexicon ω:L:nature ε:L:line_final,τῶν καὶ ὁμιληδὸν στίχες ἤισαν· οὐδέ νυ τώ γε
Shield,171,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.0,1,0,,ου:L:nature ε:S:nature ε:S:nature οι:L:nature+position ε:S:nature ε:S:nature η:L:nature+position ι:L:circumflex ο:L:position ε:S:nature ε:S:nature αυ:L:nature ε:S:nature α:S:lexicon α:L:position ω:L:line_final,οὐδέτεροι τρεέτην· φρῖσσόν γε μὲν αὐχένας ἄμφω.
Shield,172,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,0,,η:L:nature η:L:nature α:L:lexicon ι:S:lexicon ε:S:nature ει:L:nature ο:S:nature ε:S:nature α:L:lexicon ι:L:lexicon α:L:position ι:S:lexicon ε:S:nature α:L:paroxytone_short_ultima οι:L:line_final,"ἤδη γάρ σφιν ἔκειτο μέγας λῖς, ἀμφὶ δὲ κάπροι"
Shield,173,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.5,1,1,correption,οι:L:nature οι:S:nature α:S:lexicon ου:L:nature α:S:unknown ε:S:nature οι:L:nature+position υ:L:lexicon α:L:lexicon α:S:lexicon α:S:lexicon ε:L:position ι:S:lexicon ε:S:nature αι:L:nature ο:L:line_final,"δοιοί, ἀπουράμενοι ψυχάς, κατὰ δέ σφι κελαινὸν"
Shield,174,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.0,1,1,,αι:L:nature α:S:unknown ε:S:nature ει:L:nature ε:S:nature ε:S:nature α:L:position οι:L:nature αυ:L:nature ε:S:nature α:S:lexicon ε:L:position ε:S:nature ι:S:lexicon ο:L:position ε:L:line_final,αἷμ’ ἀπελείβετ’ ἔραζ’· οἳ δ’ αὐχένας ἐξεριπόντες
Shield,175,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,ει:L:nature α:S:lexicon ο:S:nature ε:L:position η:L:nature ω:L:nature ε:S:nature υ:S:lexicon ο:L:position ο:S:nature υ:S:lexicon οι:L:nature ι:S:lexicon ε:S:nature ου:L:nature ι:L:lexicon,κείατο τεθνηῶτες ὑπὸ βλοσυροῖσι λέουσιν.
