id,book,idx,perseus_n,status,reason,dur,lead,trail,speech,peak,trimmed_dur,text,text_scanned,wav,clean_wav,text_clean,split
b18_l592,18,592,592,ok,,5.973,0.040,0.533,5.400,-8.1,5.550,Δαίδαλος ἤσκησεν καλλιπλοκάμῳ Ἀριάδνῃ.,Δαίδαλος ἤσκησεν καλλιπλοκάμῳ Ἀριάδνῃ.,data/iliad/raw/Homer/Iliad/book_18/line_592.mp4,data/iliad/wavs/b18_l592.wav,Δαίδαλος ἤσκησεν καλλιπλοκάμῳ Ἀριάδνῃ.,train
b18_l593,18,593,593,ok,,5.973,0.120,0.593,5.260,-7.6,5.490,ἔνθα μὲν ἠΐθεοι καὶ παρθένοι ἀλφεσίβοιαι,ἔνθα μὲν ἠΐθεοι καὶ παρθένοι ἀλφεσίβοιαι,data/iliad/raw/Homer/Iliad/book_18/line_593.mp4,data/iliad/wavs/b18_l593.wav,ἔνθα μὲν ἠΐθεοι καὶ παρθένοι ἀλφεσίβοιαι,train
b18_l594,18,594,594,ok,,5.973,0.080,0.513,5.380,-7.9,5.590,ὀρχεῦντ’ ἀλλήλων ἐπὶ καρπῷ χεῖρας ἔχοντες.,ὀρχεῦντ’ ἀλλήλων ἐπὶ καρπῷ χεῖρας ἔχοντες.,data/iliad/raw/Homer/Iliad/book_18/line_594.mp4,data/iliad/wavs/b18_l594.wav,ὀρχεῦντ’ ἀλλήλων ἐπὶ καρπῷ χεῖρας ἔχοντες.,train
b18_l595,18,595,595,ok,,5.973,0.120,1.273,4.580,-9.3,4.790,"τῶν δ’αἳ μὲν λεπτὰς ὀθόνας ἔχον, οἳ δὲ χιτῶνας","τῶν δ’αἳ μὲν λεπτὰς ὀθόνας ἔχον, οἳ δὲ χιτῶνας",data/iliad/raw/Homer/Iliad/book_18/line_595.mp4,data/iliad/wavs/b18_l595.wav,"τῶν δ’ αἳ μὲν λεπτὰς ὀθόνας ἔχον, οἳ δὲ χιτῶνας",train
b18_l596,18,596,596,ok,,5.973,0.120,0.673,5.180,-8.4,5.410,"εἵατ’ ἐϋννήτους, ἦκα στίλβοντας ἐλαίῳ·","εἵατ’ ἐϋννήτους, ἦκα στίλβοντας ἐλαίῳ·",data/iliad/raw/Homer/Iliad/book_18/line_596.mp4,data/iliad/wavs/b18_l596.wav,"εἵατ’ ἐϋννήτους, ἦκα στίλβοντας ἐλαίῳ·",train
b18_l597,18,597,597,ok,,5.973,0.140,0.053,5.780,-9.4,4.810,"καί ῥ’αἳ μὲν καλὰς στεφάνας ἔχον, οἳ δὲ μαχαίρας","καί ῥ’αἳ μὲν καλὰς στεφάνας ἔχον, οἳ δὲ μαχαίρας",data/iliad/raw/Homer/Iliad/book_18/line_597.mp4,data/iliad/wavs/b18_l597.wav,"καί ῥ’ αἳ μὲν καλὰς στεφάνας ἔχον, οἳ δὲ μαχαίρας",train
b18_l598,18,598,598,ok,,5.973,0.120,0.013,5.840,-7.8,5.470,εἶχον χρυσείας ἐξ ἀργυρέων τελαμώνων.,εἶχον χρυσείας ἐξ ἀργυρέων τελαμώνων.,data/iliad/raw/Homer/Iliad/book_18/line_598.mp4,data/iliad/wavs/b18_l598.wav,εἶχον χρυσείας ἐξ ἀργυρέων τελαμώνων.,train
b18_l599,18,599,599,ok,,5.888,0.180,0.728,4.980,-8.5,5.230,οἳ δ’ὁτὲ μὲν θρέξασκον ἐπισταμένοισι πόδεσσι,οἳ δ’ὁτὲ μὲν θρέξασκον ἐπισταμένοισι πόδεσσι,data/iliad/raw/Homer/Iliad/book_18/line_599.mp4,data/iliad/wavs/b18_l599.wav,οἳ δ’ ὁτὲ μὲν θρέξασκον ἐπισταμένοισι πόδεσσι,train
b18_l600,18,600,600,ok,,5.973,0.000,0.193,5.780,-8.6,5.370,"ῥεῖα μάλ’, ὡς ὅτε τις τροχὸν ἄρμενον ἐν παλάμῃσιν","ῥεῖα μάλ’, ὡς ὅτε τις τροχὸν ἄρμενον ἐν παλάμῃσιν",data/iliad/raw/Homer/Iliad/book_18/line_600.mp4,data/iliad/wavs/b18_l600.wav,"ῥεῖα μάλ’, ὡς ὅτε τις τροχὸν ἄρμενον ἐν παλάμῃσιν",train
b18_l601,18,601,601,ok,,5.973,0.180,0.113,5.680,-9.7,5.350,"ἑζόμενος κεραμεὺς πειρήσεται, αἴ κε θέῃσιν·","ἑζόμενος κεραμεὺς πειρήσεται, αἴ κε θέῃσιν·",data/iliad/raw/Homer/Iliad/book_18/line_601.mp4,data/iliad/wavs/b18_l601.wav,"ἑζόμενος κεραμεὺς πειρήσεται, αἴ κε θέῃσιν·",train
b18_l602,18,602,602,ok,,5.973,0.080,0.793,5.100,-10.1,5.330,ἄλλοτε δ’αὖ θρέξασκον ἐπὶ στίχας ἀλλήλοισι.,ἄλλοτε δ’αὖ θρέξασκον ἐπὶ στίχας ἀλλήλοισι.,data/iliad/raw/Homer/Iliad/book_18/line_602.mp4,data/iliad/wavs/b18_l602.wav,ἄλλοτε δ’ αὖ θρέξασκον ἐπὶ στίχας ἀλλήλοισι.,train
b18_l603,18,603,603,ok,,5.973,0.080,0.133,5.760,-9.3,5.570,πολλὸς δ’ἱμερόεντα χορὸν περιίσταθ’ ὅμιλος,πολλὸς δ’ἱμερόεντα χορὸν περιίσταθ’ ὅμιλος,data/iliad/raw/Homer/Iliad/book_18/line_603.mp4,data/iliad/wavs/b18_l603.wav,πολλὸς δ’ ἱμερόεντα χορὸν περιίσταθ’ ὅμιλος,train
b18_l604,18,604,605,ok,,5.888,0.120,1.208,4.560,-7.9,4.790,τερρπόμενοι· δοιὼ δὲ κυβιστητῆρε κατ’ αὐτοὺς,τερπόμενοι· δοιὼ δὲ κυβιστητῆρε κατ’ αὐτοὺς,data/iliad/raw/Homer/Iliad/book_18/line_604.mp4,data/iliad/wavs/b18_l604.wav,τερπόμενοι· δοιὼ δὲ κυβιστητῆρε κατ’ αὐτοὺς,train
b18_l605,18,605,606,ok,,5.973,0.020,0.413,5.540,-8.3,5.690,μολπῆς ἐξάρχοντες ἐδίνευον κατὰ μέσσους.,μολπῆς ἐξάρχοντες ἐδίνευον κατὰ μέσσους.,data/iliad/raw/Homer/Iliad/book_18/line_605.mp4,data/iliad/wavs/b18_l605.wav,μολπῆς ἐξάρχοντες ἐδίνευον κατὰ μέσσους.,train
b18_l606,18,606,607,ok,,6.059,0.260,0.079,5.720,-8.9,5.250,ἐν δ’ἐτίθει ποταμοῖο μέγα σθένος Ὠκεανοῖο,ἐν δ’ἐτίθει ποταμοῖο μέγα σθένος Ὠκεανοῖο,data/iliad/raw/Homer/Iliad/book_18/line_606.mp4,data/iliad/wavs/b18_l606.wav,ἐν δ’ ἐτίθει ποταμοῖο μέγα σθένος Ὠκεανοῖο,train
b18_l607,18,607,608,ok,,5.973,0.180,0.693,5.100,-9.5,5.330,ἄντυγα πὰρ πυμάτην σάκεος πύκα ποιητοῖο.,ἄντυγα πὰρ πυμάτην σάκεος πύκα ποιητοῖο.,data/iliad/raw/Homer/Iliad/book_18/line_607.mp4,data/iliad/wavs/b18_l607.wav,ἄντυγα πὰρ πυμάτην σάκεος πύκα ποιητοῖο.,train
b18_l608,18,608,609,ok,,6.059,0.220,0.759,5.080,-9.2,5.310,"αὐτὰρ ἐπεὶ δὴ τεῦξε σάκος μέγα τε στιβαρόν τε,","αὐτὰρ ἐπεὶ δὴ τεῦξε σάκος μέγα τε στιβαρόν τε,",data/iliad/raw/Homer/Iliad/book_18/line_608.mp4,data/iliad/wavs/b18_l608.wav,"αὐτὰρ ἐπεὶ δὴ τεῦξε σάκος μέγα τε στιβαρόν τε,",train
b18_l609,18,609,610,ok,,5.973,0.140,0.433,5.400,-6.9,5.650,"τεῦξ’ ἄρα οἱ θώρηκα φαεινότερον πυρὸς αὐγῆς,","τεῦξ’ ἄρα οἱ θώρηκα φαεινότερον πυρὸς αὐγῆς,",data/iliad/raw/Homer/Iliad/book_18/line_609.mp4,data/iliad/wavs/b18_l609.wav,"τεῦξ’ ἄρα οἱ θώρηκα φαεινότερον πυρὸς αὐγῆς,",train
b18_l610,18,610,611,ok,,5.973,0.160,0.553,5.260,-9.5,5.430,τεῦξε δέ οἱ κόρυθα βριαρὴν κροτάφοις ἀραρυῖαν,τεῦξε δέ οἱ κόρυθα βριαρὴν κροτάφοις ἀραρυῖαν,data/iliad/raw/Homer/Iliad/book_18/line_610.mp4,data/iliad/wavs/b18_l610.wav,τεῦξε δέ οἱ κόρυθα βριαρὴν κροτάφοις ἀραρυῖαν,train
b18_l611,18,611,612,ok,,5.973,0.140,0.813,5.020,-8.4,5.230,"καλὴν δαιδαλέην, ἐπὶ δὲ χρύσεον λόφον ἧκε,","καλὴν δαιδαλέην, ἐπὶ δὲ χρύσεον λόφον ἧκε,",data/iliad/raw/Homer/Iliad/book_18/line_611.mp4,data/iliad/wavs/b18_l611.wav,"καλὴν δαιδαλέην, ἐπὶ δὲ χρύσεον λόφον ἧκε,",train
b18_l612,18,612,613,ok,,5.973,0.120,0.773,5.080,-8.4,5.310,τεῦξε δέ οἱ κνημῖδας ἑανοῦ κασσιτέροιο.,τεῦξε δέ οἱ κνημῖδας ἑανοῦ κασσιτέροιο.,data/iliad/raw/Homer/Iliad/book_18/line_612.mp4,data/iliad/wavs/b18_l612.wav,τεῦξε δέ οἱ κνημῖδας ἑανοῦ κασσιτέροιο.,train
b18_l613,18,613,614,ok,,5.973,0.080,1.273,4.620,-7.7,4.850,"αὐτὰρ ἐπεὶ πάνθ’ ὅπλα κάμε κλυτὸς ἀμφιγυήεις,","αὐτὰρ ἐπεὶ πάνθ’ ὅπλα κάμε κλυτὸς ἀμφιγυήεις,",data/iliad/raw/Homer/Iliad/book_18/line_613.mp4,data/iliad/wavs/b18_l613.wav,"αὐτὰρ ἐπεὶ πάνθ’ ὅπλα κάμε κλυτὸς ἀμφιγυήεις,",train
b18_l614,18,614,615,ok,,5.973,0.020,0.533,5.420,-7.2,5.570,μητρὸς Ἀχιλλῆος θῆκε προπάροιθεν ἀείρας.,μητρὸς Ἀχιλλῆος θῆκε προπάροιθεν ἀείρας.,data/iliad/raw/Homer/Iliad/book_18/line_614.mp4,data/iliad/wavs/b18_l614.wav,μητρὸς Ἀχιλλῆος θῆκε προπάροιθεν ἀείρας.,train
b18_l615,18,615,616,ok,,5.973,0.080,0.533,5.360,-6.2,5.550,ἣ δ’ἴρηξ ὣς ἆλτο κατ’ Οὐλύμπου νιφόεντος,ἣ δ’ἴρηξ ὣς ἆλτο κατ’ Οὐλύμπου νιφόεντος,data/iliad/raw/Homer/Iliad/book_18/line_615.mp4,data/iliad/wavs/b18_l615.wav,ἣ δ’ ἴρηξ ὣς ἆλτο κατ’ Οὐλύμπου νιφόεντος,train
b18_l616,18,616,617,ok,,5.973,0.140,0.813,5.020,-7.1,5.250,τεύχεα μαρμαίροντα παρ’ Ἡφαίστοιο φέρουσα.,τεύχεα μαρμαίροντα παρ’ Ἡφαίστοιο φέρουσα.,data/iliad/raw/Homer/Iliad/book_18/line_616.mp4,data/iliad/wavs/b18_l616.wav,τεύχεα μαρμαίροντα παρ’ Ἡφαίστοιο φέρουσα.,train
b18_l617,18,617,,excluded,no_such_line (index beyond Chamberlain's text; vulgate numbering differs),,,,,,,,,data/iliad/raw/Homer/Iliad/book_18/line_617.mp4,,,
b19_l1,19,1,1,ok,,6.059,0.180,0.359,5.520,-6.9,5.750,Ἠὼς μὲν κροκόπεπλος ἀπ’ Ὠκεανοῖο ῥοάων,Ἠὼς μὲν κροκόπεπλος ἀπ’ Ὠκεανοῖο ῥοάων,data/iliad/raw/Homer/Iliad/book_19/line_1.mp4,data/iliad/wavs/b19_l1.wav,Ἠὼς μὲν κροκόπεπλος ἀπ’ Ὠκεανοῖο ῥοάων,train
b19_l2,19,2,2,ok,,5.973,0.160,0.533,5.280,-6.3,5.510,"ὄρνυθ’, ἵν’ ἀθανάτοισι φόως φέροι ἠδὲ βροτοῖσιν·","ὄρνυθ’, ἵν’ ἀθανάτοισι φόως φέροι ἠδὲ βροτοῖσιν·",data/iliad/raw/Homer/Iliad/book_19/line_2.mp4,data/iliad/wavs/b19_l2.wav,"ὄρνυθ’, ἵν’ ἀθανάτοισι φόως φέροι ἠδὲ βροτοῖσιν·",train
b19_l3,19,3,3,ok,,5.973,0.180,0.053,5.740,-8.3,5.310,ἣ δ’ἐς νῆας ἵκανε θεοῦ πάρα δῶρα φέρουσα.,ἣ δ’ἐς νῆας ἵκανε θεοῦ πάρα δῶρα φέρουσα.,data/iliad/raw/Homer/Iliad/book_19/line_3.mp4,data/iliad/wavs/b19_l3.wav,ἣ δ’ ἐς νῆας ἵκανε θεοῦ πάρα δῶρα φέρουσα.,train
b19_l4,19,4,4,ok,,6.144,0.140,0.664,5.340,-8.3,5.570,εὗρε δὲ Πατρόκλῳ περικείμενον ὃν φίλον υἱὸν,εὗρε δὲ Πατρόκλῳ περικείμενον ὃν φίλον υἱὸν,data/iliad/raw/Homer/Iliad/book_19/line_4.mp4,data/iliad/wavs/b19_l4.wav,εὗρε δὲ Πατρόκλῳ περικείμενον ὃν φίλον υἱὸν,train
b19_l5,19,5,5,ok,,6.144,0.020,0.564,5.560,-5.2,5.710,κλαίοντα λιγέως· πολέες δ’ἀμφ’ αὐτὸν ἑταῖροι,κλαίοντα λιγέως· πολέες δ’ἀμφ’ αὐτὸν ἑταῖροι,data/iliad/raw/Homer/Iliad/book_19/line_5.mp4,data/iliad/wavs/b19_l5.wav,κλαίοντα λιγέως· πολέες δ’ ἀμφ’ αὐτὸν ἑταῖροι,train
b19_l6,19,6,6,ok,,6.144,0.120,0.384,5.640,-6.0,5.870,"μύρονθ’· ἣ δ’ἐν τοῖσι παρίστατο δῖα θεάων,","μύρονθ’· ἣ δ’ἐν τοῖσι παρίστατο δῖα θεάων,",data/iliad/raw/Homer/Iliad/book_19/line_6.mp4,data/iliad/wavs/b19_l6.wav,"μύρονθ’· ἣ δ’ ἐν τοῖσι παρίστατο δῖα θεάων,",train
b19_l7,19,7,7,ok,,5.973,0.140,0.693,5.140,-7.4,5.370,ἔν τ’ἄρα οἱ φῦ χειρὶ ἔπος τ’ἔφατ’ ἔκ τ’ὀνόμαζε·,ἔν τ’ἄρα οἱ φῦ χειρὶ ἔπος τ’ἔφατ’ ἔκ τ’ὀνόμαζε·,data/iliad/raw/Homer/Iliad/book_19/line_7.mp4,data/iliad/wavs/b19_l7.wav,ἔν τ’ ἄρα οἱ φῦ χειρὶ ἔπος τ’ ἔφατ’ ἔκ τ’ ὀνόμαζε·,train
b19_l8,19,8,8,ok,,6.144,0.220,0.244,5.680,-6.7,4.750,τέκνον ἐμὸν τοῦτον μὲν ἐάσομεν ἀχνύμενοί περ,τέκνον ἐμὸν τοῦτον μὲν ἐάσομεν ἀχνύμενοί περ,data/iliad/raw/Homer/Iliad/book_19/line_8.mp4,data/iliad/wavs/b19_l8.wav,τέκνον ἐμὸν τοῦτον μὲν ἐάσομεν ἀχνύμενοί περ,train
b19_l9,19,9,9,ok,,6.059,0.160,0.459,5.440,-8.3,5.670,"κεῖσθαι, ἐπεὶ δὴ πρῶτα θεῶν ἰότητι δαμάσθη·","κεῖσθαι, ἐπεὶ δὴ πρῶτα θεῶν ἰότητι δαμάσθη·",data/iliad/raw/Homer/Iliad/book_19/line_9.mp4,data/iliad/wavs/b19_l9.wav,"κεῖσθαι, ἐπεὶ δὴ πρῶτα θεῶν ἰότητι δαμάσθη·",train
b19_l10,19,10,10,ok,,5.973,0.140,0.113,5.720,-7.5,5.270,τύνη δ’Ἡφαίστοιο πάρα κλυτὰ τεύχεα δέξο,τύνη δ’Ἡφαίστοιο πάρα κλυτὰ τεύχεα δέξο,data/iliad/raw/Homer/Iliad/book_19/line_10.mp4,data/iliad/wavs/b19_l10.wav,τύνη δ’ Ἡφαίστοιο πάρα κλυτὰ τεύχεα δέξο,train
b19_l11,19,11,11,ok,,5.973,0.080,0.613,5.280,-7.0,5.490,"καλὰ μάλ’, οἷ’ οὔ πώ τις ἀνὴρ ὤμοισι φόρησεν.","καλὰ μάλ’, οἷ’ οὔ πώ τις ἀνὴρ ὤμοισι φόρησεν.",data/iliad/raw/Homer/Iliad/book_19/line_11.mp4,data/iliad/wavs/b19_l11.wav,"καλὰ μάλ’, οἷ’ οὔ πώ τις ἀνὴρ ὤμοισι φόρησεν.",train
b19_l12,19,12,12,ok,,6.059,0.300,0.159,5.600,-9.1,5.230,ὡς ἄρα φωνήσασα θεὰ κατὰ τεύχε’ ἔθηκε,ὡς ἄρα φωνήσασα θεὰ κατὰ τεύχε’ ἔθηκε,data/iliad/raw/Homer/Iliad/book_19/line_12.mp4,data/iliad/wavs/b19_l12.wav,ὡς ἄρα φωνήσασα θεὰ κατὰ τεύχε’ ἔθηκε,train
b19_l13,19,13,13,ok,,5.973,0.020,0.733,5.220,-9.0,5.370,πρόσθεν Ἀχιλλῆος· τὰ δ’ἀνέβραχε δαίδαλα πάντα.,πρόσθεν Ἀχιλλῆος· τὰ δ’ἀνέβραχε δαίδαλα πάντα.,data/iliad/raw/Homer/Iliad/book_19/line_13.mp4,data/iliad/wavs/b19_l13.wav,πρόσθεν Ἀχιλλῆος· τὰ δ’ ἀνέβραχε δαίδαλα πάντα.,train
b19_l14,19,14,14,ok,,5.973,0.020,0.233,5.720,-8.4,5.630,"Μυρμιδόνας δ’ἄρα πάντας ἕλε τρόμος, οὐδέ τις ἔτλη","Μυρμιδόνας δ’ἄρα πάντας ἕλε τρόμος, οὐδέ τις ἔτλη",data/iliad/raw/Homer/Iliad/book_19/line_14.mp4,data/iliad/wavs/b19_l14.wav,"Μυρμιδόνας δ’ ἄρα πάντας ἕλε τρόμος, οὐδέ τις ἔτλη",train
b19_l15,19,15,15,ok,,5.973,0.100,0.333,5.540,-10.4,5.790,"ἄντην εἰσιδέειν, ἀλλ’ ἔτρεσαν. αὐτὰρ Ἀχιλλεὺς","ἄντην εἰσιδέειν, ἀλλ’ ἔτρεσαν. αὐτὰρ Ἀχιλλεὺς",data/iliad/raw/Homer/Iliad/book_19/line_15.mp4,data/iliad/wavs/b19_l15.wav,"ἄντην εἰσιδέειν, ἀλλ’ ἔτρεσαν. αὐτὰρ Ἀχιλλεὺς",train
b19_l16,19,16,16,ok,,5.973,0.120,0.013,5.840,-6.5,5.330,"ὡς εἶδ’, ὥς μιν μᾶλλον ἔδυ χόλος, ἐν δέ οἱ ὄσσε","ὡς εἶδ’, ὥς μιν μᾶλλον ἔδυ χόλος, ἐν δέ οἱ ὄσσε",data/iliad/raw/Homer/Iliad/book_19/line_16.mp4,data/iliad/wavs/b19_l16.wav,"ὡς εἶδ’, ὥς μιν μᾶλλον ἔδυ χόλος, ἐν δέ οἱ ὄσσε",train
b19_l17,19,17,17,ok,,5.973,0.120,0.613,5.240,-8.5,5.470,δεινὸν ὑπὸ βλεφάρων ὡς εἰ σέλας ἐξεφάανθεν·,δεινὸν ὑπὸ βλεφάρων ὡς εἰ σέλας ἐξεφάανθεν·,data/iliad/raw/Homer/Iliad/book_19/line_17.mp4,data/iliad/wavs/b19_l17.wav,δεινὸν ὑπὸ βλεφάρων ὡς εἰ σέλας ἐξεφάανθεν·,train
b19_l18,19,18,18,ok,,5.973,0.120,0.713,5.140,-7.4,5.390,τέρπετο δ’ἐν χείρεσσιν ἔχων θεοῦ ἀγλαὰ δῶρα.,τέρπετο δ’ἐν χείρεσσιν ἔχων θεοῦ ἀγλαὰ δῶρα.,data/iliad/raw/Homer/Iliad/book_19/line_18.mp4,data/iliad/wavs/b19_l18.wav,τέρπετο δ’ ἐν χείρεσσιν ἔχων θεοῦ ἀγλαὰ δῶρα.,train
b19_l19,19,19,19,ok,,5.973,0.020,0.013,5.940,-8.6,5.770,αὐτὰρ ἐπεὶ φρεσὶν ᾗσι τετάρπετο δαίδαλα λεύσσων,αὐτὰρ ἐπεὶ φρεσὶν ᾗσι τετάρπετο δαίδαλα λεύσσων,data/iliad/raw/Homer/Iliad/book_19/line_19.mp4,data/iliad/wavs/b19_l19.wav,αὐτὰρ ἐπεὶ φρεσὶν ᾗσι τετάρπετο δαίδαλα λεύσσων,train
b19_l20,19,20,20,ok,,5.973,0.200,0.793,4.980,-7.9,5.210,αὐτίκα μητέρα ἣν ἔπεα πτερόεντα προσηύδα·,αὐτίκα μητέρα ἣν ἔπεα πτερόεντα προσηύδα·,data/iliad/raw/Homer/Iliad/book_19/line_20.mp4,data/iliad/wavs/b19_l20.wav,αὐτίκα μητέρα ἣν ἔπεα πτερόεντα προσηύδα·,train
b19_l21,19,21,21,ok,,6.059,0.140,0.059,5.860,-8.3,5.050,μῆτερ ἐμὴ τὰ μὲν ὅπλα θεὸς πόρεν οἷ’ ἐπιεικὲς,μῆτερ ἐμὴ τὰ μὲν ὅπλα θεὸς πόρεν οἷ’ ἐπιεικὲς,data/iliad/raw/Homer/Iliad/book_19/line_21.mp4,data/iliad/wavs/b19_l21.wav,μῆτερ ἐμὴ τὰ μὲν ὅπλα θεὸς πόρεν οἷ’ ἐπιεικὲς,train
b19_l22,19,22,22,ok,,5.973,0.140,0.113,5.720,-7.1,5.650,"ἔργ’ ἔμεν ἀθανάτων, μὴ δὲ βροτὸν ἄνδρα τελέσσαι.","ἔργ’ ἔμεν ἀθανάτων, μὴ δὲ βροτὸν ἄνδρα τελέσσαι.",data/iliad/raw/Homer/Iliad/book_19/line_22.mp4,data/iliad/wavs/b19_l22.wav,"ἔργ’ ἔμεν ἀθανάτων, μὴ δὲ βροτὸν ἄνδρα τελέσσαι.",train
b19_l23,19,23,23,ok,,5.973,0.100,0.193,5.680,-7.6,5.770,νῦν δ’ἤτοι μὲν ἐγὼ θωρήξομαι· ἀλλὰ μάλ’ αἰνῶς,νῦν δ’ἤτοι μὲν ἐγὼ θωρήξομαι· ἀλλὰ μάλ’ αἰνῶς,data/iliad/raw/Homer/Iliad/book_19/line_23.mp4,data/iliad/wavs/b19_l23.wav,νῦν δ’ ἤτοι μὲν ἐγὼ θωρήξομαι· ἀλλὰ μάλ’ αἰνῶς,train
b19_l24,19,24,24,ok,,5.973,0.020,0.113,5.840,-8.5,4.810,δείδω μή μοι τόφρα Μενοιτίου ἄλκιμον υἱὸν,δείδω μή μοι τόφρα Μενοιτίου ἄλκιμον υἱὸν,data/iliad/raw/Homer/Iliad/book_19/line_24.mp4,data/iliad/wavs/b19_l24.wav,δείδω μή μοι τόφρα Μενοιτίου ἄλκιμον υἱὸν,train
b19_l25,19,25,25,ok,,5.973,0.020,0.013,5.940,-9.9,5.730,μυῖαι καδδῦσαι κατὰ χαλκοτύπους ὠτειλὰς,μυῖαι καδδῦσαι κατὰ χαλκοτύπους ὠτειλὰς,data/iliad/raw/Homer/Iliad/book_19/line_25.mp4,data/iliad/wavs/b19_l25.wav,μυῖαι καδδῦσαι κατὰ χαλκοτύπους ὠτειλὰς,train
