word,nucleus,length
ἄμητος,0,L
ἄμμι,1,S
ἄμοτον,0,S
ἄμπνυε,1,S
ἄμπυκα,1,S
ἄμπυκα,2,S
ἄμυδις,0,S
ἄμυδις,1,S
ἄμυνε,0,S
ἄμυνε,1,L
ἄμυνεν,0,S
ἄμυνεν,1,L
ἄμυνον,0,S
ἄμυνον,1,L
ἄμφιον,1,L
ἄμφιος,1,L
ἄνα,0,S
ἄνα,1,S
ἄνακτα,0,S
ἄνακτα,2,S
ἄνακτι,0,S
ἄνακτι,2,S
ἄνακτος,0,S
ἄνακτ’,0,S
ἄναλκις,0,S
ἄναξ,0,S
ἄναρχοι,0,S
ἄνασσε,0,S
ἄνασσεν,0,S
ἄναχθ’,0,S
ἄνδιχα,1,S
ἄνδιχα,2,S
ἄνδρά,1,S
ἄνδρα,1,S
ἄνδρας,1,S
ἄνδρεσσι,2,S
ἄνδρεσσιν,2,S
ἄνελκε,0,S
ἄνεμοι,0,S
ἄνεμος,0,S
ἄνεται,0,L
ἄνευ,0,S
ἄνευθε,0,S
ἄνευθεν,0,S
ἄνευθ’,0,S
ἄνεχ’,0,S
ἄνεῳ,0,S
ἄνεῴ,0,L
ἄνθεα,2,S
ἄνθεσι,2,S
ἄνθεσιν,2,S
ἄνθεϊ,2,S
ἄνοιτο,0,S
ἄνοον,0,S
ἄντα,1,S
ἄντιτα,1,S
ἄντιτα,2,S
ἄντιφον,1,S
ἄντιφος,1,S
ἄντυγές,1,S
ἄντυγα,1,S
ἄντυγα,2,S
ἄντυγες,1,S
ἄντυγι,1,S
ἄντυγι,2,S
ἄντυγος,1,S
ἄντυγ’,1,S
ἄνυσις,0,S
ἄνυσις,1,S
ἄνω,0,S
ἄνωγα,0,S
ἄνωγας,0,S
ἄνωγας,2,S
ἄνωγε,0,S
ἄνωγεν,0,S
ἄνωγον,0,S
ἄνωχθι,0,S
ἄνωχθι,2,S
ἄξια,1,S
ἄξια,2,S
ἄξιοί,1,S
ἄξιον,1,S
ἄξιος,1,S
ἄξονι,2,S
ἄξοντα,2,S
ἄξυλον,1,L
ἄορ,0,S
ἄορι,0,L
ἄορι,2,S
ἄουτον,0,S
ἄπαστος,0,S
ἄπεχε,0,S
ἄπιστε,0,S
ἄπιστοι,0,S
ἄπιστος,0,S
ἄπο,0,S
ἄποινα,0,S
ἄποινα,2,S
ἄπολλον,0,S
ἄπυρον,0,S
ἄπυρον,1,S
ἄρα,0,S
ἄρα,1,S
ἄραβος,0,S
ἄραβος,1,S
ἄραξε,0,S
ἄραξεν,0,S
ἄραρον,0,S
ἄραρον,1,S
ἄργεΐ,2,S
ἄργεϊ,2,S
ἄργυρον,1,S
ἄργυφον,1,S
ἄρειον,0,S
ἄρεκτον,0,S
ἄρες,0,S
ἄρετ’,0,S
ἄρεω,0,S
ἄρεϊ,0,L
ἄρεϊ,2,S
ἄρηΐ,0,S
ἄρηΐ,2,S
ἄρηα,0,S
ἄρηα,2,S
ἄρηαι,0,S
ἄρηι,0,S
ἄρηι,2,S
ἄρηος,0,S
ἄρης,0,S
ἄρησθε,0,S
ἄρηται,0,S
ἄρητον,0,L
ἄρητος,0,L
ἄρηϊ,0,S
ἄρηϊ,2,S
ἄρη’,0,S
ἄριστα,0,S
ἄριστα,2,S
ἄρισται,0,S
ἄριστε,0,S
ἄριστοι,0,S
ἄριστον,0,S
ἄριστος,0,S
ἄρκιον,1,S
ἄρκιος,1,S
ἄρνεσσιν,2,S
ἄροιο,0,S
ἄροιτο,0,S
ἄροντο,0,S
ἄροσιν,0,S
ἄροτρον,0,S
ἄρουρα,0,S
ἄρουραι,0,S
ἄρουραν,0,S
ἄρουραν,2,S
ἄρσενα,2,S
ἄρσενας,2,S
ἄρτεμις,2,S
ἄρτια,1,S
ἄρτια,2,S
ἄρχωσι,2,S
ἄρῃ,0,S
ἄρ’,0,S
ἄσασθαι,0,L
ἄσατο,0,L
ἄσατο,1,S
ἄσειν,0,L
ἄσεσθε,0,L
ἄσθματι,1,S
ἄσθματι,2,S
ἄσιν,0,S
ἄσιον,0,L
ἄσιον,1,S
ἄσιος,0,L
ἄσιος,1,S
ἄσπετα,2,S
ἄστεα,2,S
ἄστρα,1,S
ἄστυ,1,S
ἄστυδε,1,S
ἄστύ,1,S
ἄσῃ,0,L
ἄταλλε,0,S
ἄτας,0,L
ἄτας,1,L
ἄτερ,0,S
ἄτη,0,L
ἄτην,0,L
ἄτης,0,L
ἄτιμος,0,L
ἄτιμος,1,S
ἄτιτος,0,S
ἄττα,1,S
ἄτῃ,0,L
ἄφαλόν,0,S
ἄφαλόν,1,S
ἄφαντοι,0,S
ἄφαντος,0,S
ἄφαρ,0,S
ἄφαρ,1,S
ἄφενος,0,S
ἄφθιτα,1,S
ἄφθιτα,2,S
ἄφθιτον,1,S
ἄφθιτος,1,S
ἄφρονά,2,S
ἄφρονα,2,S
ἄφρονι,2,S
ἄφυσσε,0,S
ἄχεος,0,S
ἄχε’,0,S
ἄχνυται,1,S
ἄχνυτο,1,S
ἄχος,0,S
ἄχρις,1,S
ἄωρτο,0,S
ἄωτον,0,S
ἄϊδι,0,S
ἄϊδι,1,S
ἄϊδι,2,L
ἄϊδος,0,L
ἄϊδος,1,S
ἄϊδός,0,S
ἄϊδός,1,S
ἄϊε,0,L
ἄϊε,1,S
ἄϊον,1,S
ἄϊσθε,0,S
ἄϋσε,0,S
ἄϋσε,1,L
ἄϋσεν,0,S
ἄϋσεν,1,L
ἅ,0,S
ἅδε,0,S
ἅδην,0,S
ἅδος,0,S
ἅλα,0,S
ἅλα,1,S
ἅλαδ’,0,S
ἅλαδ’,1,S
ἅλεται,0,S
ἅληται,0,S
ἅλιαι,0,S
ἅλιαι,1,S
ἅλιον,0,S
ἅλιον,1,S
ἅλιος,0,S
ἅλιος,1,S
ἅλις,0,S
ἅλις,1,S
ἅλιόν,0,S
ἅλιόν,1,S
ἅμα,0,S
ἅμα,1,S
ἅμαρθ’,0,S
ἅμαρτε,0,S
ἅμαρτεν,0,S
ἅμ’,0,S
ἅπαν,0,S
ἅπαν,1,S
ἅπαντα,0,S
ἅπαντα,2,S
ἅπαντας,0,S
ἅπαντες,0,S
ἅπας,0,S
ἅπασα,0,S
ἅπασα,1,L
ἅπασαι,0,S
ἅπασαι,1,L
ἅπασι,0,S
ἅπασι,1,L
ἅπασιν,0,S
ἅπασιν,1,L
ἅρμα,1,S
ἅρμαθ’,1,S
ἅρμασι,1,S
ἅρμασι,2,S
ἅρμασιν,1,S
ἅρμασιν,2,S
ἅρματα,1,S
ἅρματα,2,S
ἅρματι,1,S
ἅρματι,2,S
ἅρματος,1,S
ἅρματ’,1,S
ἅρπυια,2,S
ἅσσά,1,S
ἅψατο,1,S
ἆ,0,L
ἆνερ,0,L
ἆρες,0,L
ἆσαι,0,L
ἆσθμα,1,S
ἆτος,0,L
ἆτ’,0,L
ἐΐσας,1,L
ἐΐσας,2,S
ἐΐσην,1,L
ἐΐσης,1,L
ἐΐσῃ,1,L
ἐάγη,1,S
ἐάγῃ,1,L
ἐάλη,1,S
ἐάσαιμεν,1,L
ἐάσατε,1,L
ἐάσατε,2,S
ἐάσει,1,L
ἐάσετε,1,L
ἐάσομεν,1,L
ἐάσω,1,L
ἐάσῃς,1,L
ἐέλμεθα,3,S
ἐέργαθεν,2,S
ἐΰκτιτον,2,S
ἐΰτριχας,2,S
ἐΰτριχας,3,S
ἐΰφρονα,3,S
ἐβάλοντο,1,S
ἐβάρυνε,1,S
ἐβάρυνε,2,L
ἐβιήσατο,1,S
ἐβιήσατο,3,S
ἐβλάφθησαν,3,S
ἐγγεγάασι,2,S
ἐγγεγάασι,3,L
ἐγγεγάασιν,2,S
ἐγγεγάασιν,3,L
ἐγγυάλιξε,1,S
ἐγγυάλιξε,2,S
ἐγγυάλιξεν,1,S
ἐγγυάλιξεν,2,S
ἐγγυαλίζει,1,S
ἐγγυαλίζει,2,S
ἐγγυαλίξαι,1,S
ἐγγυαλίξαι,2,S
ἐγγυαλίξει,1,S
ἐγγυαλίξει,2,S
ἐγγυαλίξω,1,S
ἐγγυαλίξω,2,S
ἐγγυαλίξῃ,1,S
ἐγγυαλίξῃ,2,S
ἐγγύθεν,1,S
ἐγγύθι,1,S
ἐγγύθι,2,S
ἐγγύς,1,S
ἐγγὺς,1,S
ἐγείναο,2,S
ἐγείνατο,2,S
ἐγκέκλιται,2,S
ἐγκέφαλον,2,S
ἐγκέφαλος,2,S
ἐγκεφάλοιο,2,S
ἐγρηγορτὶ,3,L
ἐγχέλυές,2,S
ἐγχέσπαλοι,2,S
ἐγχέσπαλος,2,S
ἐγχείας,2,L
ἐγχείῃσι,3,S
ἐγχειάων,2,L
ἐγχεσίμωροι,2,S
ἐγχεσιμώρους,2,S
ἐγχεσιμώρων,2,S
ἐγχρίμψας,2,L
ἐγχριμφθεῖσα,3,S
ἐδάην,1,S
ἐδάμασσα,1,S
ἐδάμασσα,3,S
ἐδάμασσε,1,S
ἐδάμασσεν,1,S
ἐδάμη,1,S
ἐδάμημεν,1,S
ἐδάϊζε,1,S
ἐδέξατο,2,S
ἐδήσατο,2,S
ἐδίδαξαν,1,S
ἐδίδαξε,1,S
ἐδίηνε,1,S
ἐδίνεον,1,L
ἐδίνευον,1,L
ἐδίωκεν,1,S
ἐδαΐζετο,1,S
ἐδείδισαν,2,S
ἐδείδισαν,3,S
ἐδείσατε,2,S
ἐδητύος,2,S
ἐδνοπάλιζεν,2,S
ἐδυνήσατο,1,S
ἐδυνήσατο,3,S
ἐδύναντο,1,S
ἐδύσετο,1,L
ἐδύτην,1,L
ἐείκοσι,3,S
ἐείκοσιν,3,S
ἐείσαο,2,S
ἐείσατο,2,S
ἐεισάμενος,2,S
ἐεισαμένη,2,S
ἐελδομένοισι,5,S
ἐελδομένοισιν,5,S
ἐθέλοιμι,3,S
ἐθέλοντα,3,S
ἐθέλοντας,3,S
ἐθέλουσα,3,S
ἐθέλουσι,3,S
ἐθέλουσιν,3,S
ἐθέλωμι,3,S
ἐθέλωσιν,3,S
ἐθέλῃσι,3,S
ἐθέλῃσιν,3,S
ἐκάη,1,S
ἐκάθηρε,1,S
ἐκάλυψα,1,S
ἐκάλυψαν,1,S
ἐκάλυψε,1,S
ἐκάλυψεν,1,S
ἐκάπυσσε,1,S
ἐκέκλιτο,2,S
ἐκέλευσα,3,S
ἐκέλευσαν,3,S
ἐκίδνατο,2,S
ἐκίνηθεν,1,L
ἐκαλέσσατο,1,S
ἐκαλέσσατο,3,S
ἐκαρτύναντο,2,L
ἐκβαίνοντα,3,S
ἐκγεγάμεν,2,S
ἐκγεγαυῖα,2,S
ἐκγεγαῶτι,2,S
ἐκκατεπᾶλτο,1,S
ἐκκατιδών,1,S
ἐκκατιδών,2,S
ἐκλέλαθον,2,S
ἐκλελαθέσθαι,2,S
ἐκμυζήσας,3,L
ἐκπέρσαντα,3,S
ἐκπαγλότατ’,3,S
ἐκπεφυυῖαι,2,S
ἐκρίνατ’,1,L
ἐκρίνατ’,2,S
ἐκτάμνῃσιν,3,S
ἐκτήσατο,2,S
ἐκταδίην,1,S
ἐκταδίην,2,S
ἐκτανύσας,1,S
ἐκτανύσας,2,S
ἐκτανύσας,3,L
ἐκτελέουσιν,4,S
ἐκτελέσωσι,4,S
ἐκυλίνδετο,1,S
ἐκφανεῖ,1,S
ἐκφυγέειν,1,S
ἐκχυμένοιο,1,S
ἐκόνισε,2,L
ἐκώκυε,2,S
ἐλάαν,1,S
ἐλάνθανον,2,S
ἐλάσαι,1,S
ἐλάσαντας,1,S
ἐλάσαντας,3,S
ἐλάσας,1,S
ἐλάσας,2,L
ἐλάσασκεν,1,S
ἐλάσωσι,1,S
ἐλάσωσι,3,S
ἐλάτην,1,S
ἐλάτης,1,S
ἐλάτῃσι,1,S
ἐλάτῃσιν,1,S
ἐλάτῃσιν,3,S
ἐλάφοιο,1,S
ἐλάφοισιν,1,S
ἐλάφοισιν,3,S
ἐλέγχεα,3,S
ἐλέξατο,2,S
ἐλέφαντι,3,S
ἐλήλαται,2,S
ἐλήλατο,2,S
ἐλαΐνῳ,1,L
ἐλαΐνῳ,2,S
ἐλασαίατο,1,S
ἐλασαίατο,3,S
ἐλατῆρί,1,S
ἐλατῆρί,3,S
ἐλαφηβόλος,1,S
ἐλαφρά,2,S
ἐλαφροτάτην,3,S
ἐλαφρότατος,3,S
ἐλαφρὰ,2,S
ἐλαύνωσιν,3,L
ἐλεεινὰ,3,S
ἐλεοῖσιν,3,S
ἐλεφηράμενος,3,S
ἐλθοῦσα,2,S
ἐλθοῦσαν,2,S
ἐλθόντα,2,S
ἐλθόντι,2,S
ἐλιάσθη,1,S
ἐλλεδανοῖσι,2,S
ἐλλεδανοῖσι,4,S
ἐλόωσι,3,S
ἐλύσαο,1,L
ἐλύσαο,2,S
ἐλύσατο,1,L
ἐλύσατο,2,S
ἐμάρνατο,2,S
ἐμάς,1,L
ἐμάτησε,1,S
ἐμάχοντο,1,S
ἐμήνιε,2,S
ἐμίγην,1,S
ἐμίγης,1,S
ἐμαράνθη,1,S
ἐμαραίνετο,1,S
ἐμβάλοι,1,S
ἐμβέβασαν,2,S
ἐμβαδὸν,1,S
ἐμβαλέειν,1,S
ἐμβασίλευεν,1,S
ἐμβασίλευεν,2,S
ἐμβεβαυῖα,2,S
ἐμβεβαῶτα,2,S
ἐμμαπέως,1,S
ἐμμεμαυῖα,2,S
ἐμμεμαυῖα,4,S
ἐμμεμαώς,2,S
ἐμμεμαὼς,2,S
ἐμμεμαῶτ’,2,S
ἐμνήσατο,2,S
ἐμοῖσιν,2,S
ἐμπίπληθι,3,S
ἐμπεφυυῖα,2,S
ἐμπεφυυῖα,4,S
ἐμπεφύασι,2,S
ἐμπεφύασι,3,L
ἐμπεφύασι,4,S
ἐμπλησάμενος,2,S
ἐμπυριβήτην,1,S
ἐμπυριβήτην,2,S
ἐμὰ,1,S
ἐμὰς,1,L
ἐνάριζε,1,S
ἐνάριζεν,1,S
ἐνάριζον,1,S
ἐνάριξα,1,S
ἐνάριξα,3,S
ἐνάριξε,1,S
ἐνάρων,1,S
ἐνάτη,1,S
ἐνένιπεν,2,L
ἐνέροισιν,3,S
ἐνήρατο,2,S
ἐνίετε,1,L
ἐνίζανον,2,S
ἐνίκα,1,L
ἐνίκα,2,L
ἐνίκησα,1,L
ἐνίκησεν,1,L
ἐνίκων,1,L
ἐναίσιμα,2,S
ἐναίσιμα,3,S
ἐναίσιμοι,2,S
ἐναίσιμον,2,S
ἐναίσιμος,2,S
ἐναλίγκιον,1,S
ἐναλίγκιον,3,S
ἐναλίγκιος,1,S
ἐναλίγκιος,3,S
ἐναντίβιον,2,S
ἐναντίβιον,3,S
ἐναντίη,2,S
ἐναντίοι,2,S
ἐναντίον,2,S
ἐναντίος,2,S
ἐναντίω,2,S
ἐναρίζοι,1,S
ἐναρίζων,1,S
ἐναρίθμιος,1,S
ἐναρίθμιος,3,S
ἐνδέξια,2,S
ἐνδέξια,3,S
ἐνδίεσαν,1,S
ἐνδυκέως,1,S
ἐνδῦσα,1,L
ἐνδῦσα,2,S
ἐνείκεσας,3,S
ἐνηέα,3,S
ἐνθάδε,1,S
ἐνθάδ’,1,S
ἐνιαυτοί,1,S
ἐνιαυτοὺς,1,S
ἐνιαυτόν,1,S
ἐνιαυτὸν,1,S
ἐνιαυτὸς,1,S
ἐνιαυτῶν,1,S
ἐνιαυτῷ,1,S
ἐνικλᾶν,2,L
ἐνιπήν,1,L
ἐνιπρήσει,1,S
ἐνιπρήσωσι,4,S
ἐνιπὴν,1,L
ἐνιπῇ,1,L
ἐνιχριμφθέντα,4,S
ἐννέα,2,S
ἐννεάπηχυ,2,S
ἐννεαβοίων,2,S
ἐννεακαίδεκα,2,S
ἐννεακαίδεκα,5,S
ἐννεσίῃσιν,2,S
ἐννοσίγαιε,2,S
ἐννοσίγαιον,2,S
ἐννοσίγαιος,2,S
ἐννοσίγαι’,2,S
ἐννοσιγαίῳ,2,S
ἐννύχιοι,1,S
ἐννύχιοι,2,S
ἐννύχιος,1,S
ἐννύχιος,2,S
ἐντέταται,2,S
ἐντέτατο,2,S
ἐντεσιεργούς,2,S
ἐντροπαλιζομένη,2,S
ἐντροπαλιζομένην,2,S
ἐντροπαλιζόμενος,2,S
ἐντυπὰς,1,S
ἐντυπὰς,2,S
ἐντύνασαν,1,L
ἐντύνασαν,2,L
ἐντύνασαν,3,S
ἐντύνοντο,1,L
ἐνυάλιος,1,L
ἐνυάλιος,2,S
ἐνυάλιος,3,S
ἐνυαλίοιο,1,L
ἐνυαλίοιο,2,S
ἐνυαλίοιο,3,S
ἐνυαλίῳ,1,L
ἐνυαλίῳ,2,S
ἐνυαλίῳ,3,S
ἐνυώ,1,L
ἐνυῆος,1,L
ἐνόησα,3,S
ἐνύπνιον,2,S
ἐνώπια,2,S
ἐνώπια,3,S
ἐνὶ,1,S
ἐνῶπα,2,S
ἐξάγαγε,1,S
ἐξάγαγε,2,S
ἐξέκλυες,2,S
ἐξέλασε,2,S
ἐξέλασ’,2,S
ἐξέλκουσα,3,S
ἐξέρυσε,2,S
ἐξέρυσεν,2,S
ἐξέρυσ’,2,S
ἐξέσπασε,2,S
ἐξέσσυτο,2,S
ἐξέταμον,2,S
ἐξέταμ’,2,S
ἐξήγαγε,2,S
ἐξήλατον,2,S
ἐξίκετο,1,L
ἐξαίνυτο,2,S
ἐξαγάγοις,1,S
ἐξαγάγοις,2,S
ἐξαγαγόντες,1,S
ἐξαγαγόντες,2,S
ἐξακέσαιο,1,S
ἐξαλάπαξε,1,S
ἐξαλάπαξε,2,S
ἐξαλαπάξαι,1,S
ἐξαλαπάξαι,2,S
ἐξαλαπάξας,1,S
ἐξαλαπάξας,2,S
ἐξαλαπάξειν,1,S
ἐξαλαπάξειν,2,S
ἐξαλαπάξῃ,1,S
ἐξαλαπάξῃ,2,S
ἐξαναλῦσαι,1,S
ἐξαναλῦσαι,2,S
ἐξαναλῦσαι,3,L
ἐξανιεῖσαι,1,S
ἐξανιεῖσαι,2,S
ἐξαπάφοιτο,1,S
ἐξαπάφοιτο,2,S
ἐξαπάφοιτ’,1,S
ἐξαπάφοιτ’,2,S
ἐξαπίνης,1,S
ἐξαπίνης,2,S
ἐξαπατήσειν,1,S
ἐξαπατήσειν,2,S
ἐξαποδίωμαι,1,L
ἐξαποδίωμαι,3,S
ἐξαπολοίατ’,1,S
ἐξαπολοίατ’,4,S
ἐξαπονέεσθαι,1,L
ἐξαποτίνοις,1,S
ἐξαποτίνοις,3,L
ἐξαπόλωλε,1,S
ἐξαύδα,2,L
ἐξαῦτις,2,S
ἐξείνισσα,3,S
ἐξείρυσε,2,S
ἐξεκυλίσθη,2,S
ἐξελάαν,2,S
ἐξελάαν,3,L
ἐξελάθοντο,2,S
ἐξελάσαι,2,S
ἐξελάσειε,2,S
ἐξελθόντα,3,S
ἐξενάριζεν,2,S
ἐξενάριξα,2,S
ἐξενάριξα,4,S
ἐξενάριξαν,2,S
ἐξενάριξας,2,S
ἐξενάριξε,2,S
ἐξενάριξεν,2,S
ἐξεναρίζεις,2,S
ἐξεναρίζων,2,S
ἐξεναρίξας,2,S
ἐξεναρίξει,2,S
ἐξεναρίξων,2,S
ἐξεναρίξῃς,2,S
ἐξεπράθομεν,2,S
ἐξερίπῃ,2,S
ἐξεριποῦσα,2,S
ἐξεριποῦσα,4,S
ἐξερύοι,2,S
ἐξερύσαι,2,S
ἐξερύσασκε,2,S
ἐξεσάωσεν,2,S
ἐξεσίην,2,S
ἐξετάνυσσ’,2,S
ἐξετανύσθη,2,S
ἐξεφάανθεν,2,S
ἐξεφάνη,2,S
ἐξεφαάνθη,2,S
ἐξιέναι,1,S
ἐξιθύνει,1,L
ἐξιθύνει,2,L
ἐξοίσουσιν,3,S
ἐξοιχνεῦσι,3,S
ἐξοπίσω,2,S
ἐξυπανέστη,1,S
ἐξυπανέστη,2,S
ἐξόπιθεν,2,S
ἐοίκεσαν,3,S
ἐοικότα,3,S
ἐοῦσα,2,S
ἐοῦσαν,2,S
ἐπάγη,1,S
ἐπάειραν,1,S
ἐπάκουσαν,1,S
ἐπάλαιον,1,S
ἐπάλξεσιν,3,S
ἐπάλξιες,2,S
ἐπάλξιος,2,S
ἐπάλυνεν,1,S
ἐπάλυνεν,2,L
ἐπάμυνε,1,S
ἐπάμυνε,2,L
ἐπάμυνον,1,S
ἐπάμυνον,2,L
ἐπέβρισαν,2,L
ἐπέδραμον,2,S
ἐπέεσσί,3,S
ἐπέεσσι,3,S
ἐπέεσσιν,3,S
ἐπέκλυε,2,S
ἐπέντυε,2,S
ἐπέπτατο,2,S
ἐπέσσυται,2,S
ἐπέσσυτο,2,S
ἐπέφραδε,2,S
ἐπέφραδον,2,S
ἐπέχραον,2,S
ἐπήλυθε,2,S
ἐπήλυθεν,2,S
ἐπήπυον,2,S
ἐπήρατον,2,S
ἐπήτριμα,2,S
ἐπήτριμα,3,S
ἐπήτριμοι,2,S
ἐπήϊεν,2,S
ἐπί,1,S
ἐπίαχον,1,L
ἐπίαχον,2,S
ἐπίβησον,1,S
ἐπίδαυρον,1,S
ἐπίεζε,1,S
ἐπίηρα,1,S
ἐπίηρα,3,S
ἐπίθοντο,1,S
ἐπίκουροι,1,S
ἐπίκουρος,1,S
ἐπίμεινον,1,S
ἐπίνυσσεν,1,S
ἐπίορκον,1,S
ἐπίουρον,1,S
ἐπίστατο,2,S
ἐπίστορα,3,S
ἐπίτειλον,1,S
ἐπαΐξαι,1,L
ἐπαΐξαντες,1,L
ἐπαΐξας,1,L
ἐπαΐξας,3,L
ἐπαΐξασθαι,1,L
ἐπαΐξασκε,1,L
ἐπαΐσσει,1,L
ἐπαΐσσοντα,1,L
ἐπαΐσσοντα,4,S
ἐπαΐσσονται,1,L
ἐπαΐσσων,1,L
ἐπαίτιοι,2,S
ἐπαγείρειν,1,S
ἐπαγλαϊεῖσθαι,2,S
ἐπαγλαϊεῖσθαι,3,S
ἐπαείρας,1,S
ἐπαιτήσειας,4,S
ἐπακούεις,1,S
ἐπακούσω,1,S
ἐπακοῦσαι,1,S
ἐπαλεξήσουσαν,1,S
ἐπαλεξήσουσαν,5,S
ἐπαμείψομεν,1,S
ἐπαμυνέμεν,1,S
ἐπαμυνέμεν,2,L
ἐπαμύνειν,1,S
ἐπαμύνειν,2,L
ἐπαμύνομεν,1,S
ἐπαμύνομεν,2,L
ἐπαμύντωρ,1,S
ἐπαμύνω,1,S
ἐπαμύνω,2,L
ἐπαμῦναι,1,S
ἐπαμῦναι,2,L
ἐπαρήγει,1,S
ἐπαρήγειν,1,S
ἐπαρήρει,1,S
ἐπαρξάμενοι,2,S
ἐπαρὰς,1,L
ἐπασσυτέρους,2,S
ἐπασσύτεραι,2,S
ἐπασσύτεροι,2,S
ἐπασσύτερον,2,S
ἐπαυσάμεθα,2,S
ἐπεδραμέτην,2,S
ἐπειγομένοισι,5,S
ἐπειρᾶτο,2,L
ἐπεμήνατο,3,S
ἐπεμήνιε,3,S
ἐπεμβεβαὼς,3,S
ἐπεσσυμένους,2,S
ἐπεσσύμενον,2,S
ἐπεσσύμενος,2,S
ἐπεστενάχοντο,3,S
ἐπεστονάχησε,3,S
ἐπετράπομέν,2,S
ἐπευξάμενος,2,S
ἐπευφήμησαν,4,S
ἐπεφράσατ’,2,S
ἐπεφράσατ’,3,S
ἐπεφράσω,2,S
ἐπεύξατο,2,S
ἐπηράτου,2,S
ἐπιάλμενον,1,S
ἐπιέλπεο,1,S
ἐπιβάντες,1,S
ἐπιβάντ’,1,S
ἐπιβήμεναι,1,S
ἐπιβήσεαι,1,S
ἐπιβήσεο,1,S
ἐπιβαίη,1,S
ἐπιβαινέμεν,1,S
ἐπιβαλλόμενος,1,S
ἐπιβασκέμεν,1,S
ἐπιβαῖεν,1,S
ἐπιβησέμεν,1,S
ἐπιβησομένοισιν,1,S
ἐπιβησομένοισιν,6,S
ἐπιβησόμενον,1,S
ἐπιβρίσῃ,2,L
ἐπιβὰς,1,S
ἐπιβὰς,2,L
ἐπιγνάμψασα,3,L
ἐπιγνάμψασα,4,S
ἐπιδέξι’,1,S
ἐπιδέξι’,3,S
ἐπιδήμιοι,1,S
ἐπιδήμιοι,3,S
ἐπιδευεῖς,1,S
ἐπιδευομένους,1,S
ἐπιδευὲς,1,S
ἐπιδεύεαι,1,S
ἐπιδεύετ’,1,S
ἐπιδεύομαι,1,S
ἐπιδημίου,1,S
ἐπιδημίου,3,S
ἐπιδινήσας,1,S
ἐπιδινήσας,2,L
ἐπιδινήσας,4,L
ἐπιδιφριάδος,1,S
ἐπιδιφριάδος,3,S
ἐπιδιφριάδος,4,S
ἐπιδοῦναι,1,S
ἐπιδραμέτην,2,S
ἐπιδωσόμεθ’,1,S
ἐπιδόντα,1,S
ἐπιδώμεθα,1,S
ἐπιδώμεθα,4,S
ἐπιείκελον,1,S
ἐπιείκελος,1,S
ἐπιείκελ’,1,S
ἐπιείσομαι,1,S
ἐπιεικέα,1,S
ἐπιεικέα,4,S
ἐπιεικές,1,S
ἐπιεικτόν,1,S
ἐπιεικτὸν,1,S
ἐπιεικὲς,1,S
ἐπιειμένε,1,S
ἐπιειμένοι,1,S
ἐπιειμένος,1,S
ἐπιζάφελος,2,S
ἐπιζαφελῶς,2,S
ἐπιθήματα,1,S
ἐπιθήματα,3,S
ἐπιθήματα,4,S
ἐπιθήσει,1,S
ἐπιθήσεις,1,S
ἐπιθήσω,1,S
ἐπιθεῖναι,1,S
ἐπιθεῖτε,1,S
ἐπιθρῴσκουσι,4,S
ἐπιθύουσι,1,L
ἐπιθύουσι,2,L
ἐπιθύουσι,4,S
ἐπικάρ,1,S
ἐπικίδναται,1,S
ἐπικίδναται,3,S
ἐπικεκλιμένας,1,S
ἐπικεκλιμένας,3,S
ἐπικεύσω,1,S
ἐπικλῆα,3,L
ἐπικουρήσοντα,1,S
ἐπικουρήσοντα,5,S
ἐπικούρους,1,S
ἐπικούρων,1,S
ἐπικρατέουσί,2,S
ἐπικρατέουσί,5,S
ἐπικρατέουσιν,2,S
ἐπικρατέουσιν,5,S
ἐπικρατέως,2,S
ἐπιλήσομαι,1,S
ἐπιλίγδην,1,L
ἐπιμάρτυρος,1,S
ἐπιμάρτυρος,3,S
ἐπιμάσσεται,1,S
ἐπιμέμφεαι,1,S
ἐπιμέμφεται,1,S
ἐπιμίσγομαι,1,S
ἐπιμισγομένων,1,S
ἐπιμνησαίμεθα,5,S
ἐπιμὶξ,1,S
ἐπινήνεον,1,S
ἐπινεφρίδιον,1,S
ἐπινεφρίδιον,3,S
ἐπινεφρίδιον,4,S
ἐπιξύνῳ,2,L
ἐπιορκήσω,1,S
ἐπιπείθεθ’,1,S
ἐπιπείθηται,1,S
ἐπιπείσεαι,1,S
ἐπιπείσεται,1,S
ἐπιπείσομαι,1,S
ἐπιπλώσας,3,L
ἐπιπνείουσα,4,S
ἐπιπροΐηλε,3,S
ἐπιπροέηκα,5,S
ἐπιπωλεῖται,1,S
ἐπισσείῃσιν,4,S
ἐπιστάμεθα,2,S
ἐπιστάμενοι,2,S
ἐπιστάμενος,2,S
ἐπισταίμεσθα,4,S
ἐπισταμένοισι,2,S
ἐπισταμένοισι,5,S
ἐπισταμένως,2,S
ἐπισταμένῳ,2,S
ἐπιστεφέας,4,L
ἐπισφυρίοις,2,S
ἐπισφυρίοις,3,S
ἐπιτάρροθοι,1,S
ἐπιτάρροθον,1,S
ἐπιτάρροθος,1,S
ἐπιτάρροθός,1,S
ἐπιτέλλεαι,1,S
ἐπιτέλλεο,1,S
ἐπιτέλλομαι,1,S
ἐπιτέλλω,1,S
ἐπιτέτραπται,1,S
ἐπιταρρόθω,1,S
ἐπιτείλας,1,S
